0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,13,37,0,0,0,0,0,0,0,0,13,8,53,0,0,98,0,0,0,90,0,0,0,0,0,2,0,0,0,66,0,0,0,0,23,0,73,0,57,0,0,0,28,0,0,0,0,91,0,0,0,0,27,0,21,18,0,94,0,0,58,0,36,0,9,41,0,23,0,0,28,0,0,5,0,0,0,0,0,0,26,86,0,0,0,0,0,0,64,83,0,0,24,0,0,70,26,43,80,0,57,0,0,44,33,83,19,0,0,59,0,0,0,21,0,0,0,90,0,0,96,0,90,25,0,0,61,0,0,46,0,0,0,60,0,0,0,45,0,0,0,84,20,84,0,0,30,78,0,0,0,0,2,0,0,0,27,0,0,0,0,0,0,0,0,0,11,60,21,75,0,0,0,86,0,0,0,0,0,0,15,0,35,0,0,61,0,51,0,0,0,0,24,0,24,61,0,0,8,0,59,0,26,49,49,11,0,0,0,0,0,60,0,0,0,0,0,85,0,51,0,44,53,0,0,82,0,97,45,0,0,83,0,0,0,100,31,0,0,0,0,87,0,7,0,43,37,0,0,41,0,69,88,0,0,0,48,0,0,0,14,0,80,0,0,0,0,51,13,0,30,71,0,71,24,0,0,26,0,0,3,10,0,58,36,22,0,96,0,0,0,0,0,0,0,0,95,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,11,0,3,4,0,0,0,0,0,74,0,89,0,17,42,51,0,0,0,0,75,0,0,0,0,74,0,0,0,50,78,0,43,0,0,6,57,0,0,0,36,67,0,0,0,0,0,9,85,13,0,52,0,0,0,0,0,36,0,0,0,0,95,14,39,0,94,0,0,88,0,97,0,0,0,0,29,0,0,83,0,0,0,0,18,59,87,0,0,69,0,70,0,0,50,0,9,31,0,13,67,0,0,0,0,0,45,0,0,5,0,73,0,0,33,0,0,21,79,2,12,93,0,34,32,81,20,0,99,0,39,0,47,80,0,0,0,0,0,0,39,0,99,51,56,0,0,0,33,57,0,0,0,3,23,44,0,10,0,0,0,0,0,0,0
0,0,56,62,0,0,0,7,0,0,94,0,53,0,52,12,0,9,8,11,0,0,0,0,3,0,0,2,0,0,94,32,56,0,0,0,31,99,77,0,39,13,0,85,0,0,98,0,85,2,0,45,0,0,0,82,10,99,0,4,23,92,0,0,30,0,55,0,0,97,60,0,0,88,0,39,1,0,8,0,0,0,53,0,0,56,32,60,0,64,86,10,7,71,0,96,0,24,0,27,46,76,58,0,0,0,33,58,11,0,85,75,0,75,0,0,43,0,59,78,87,62,0,0,30,0,0,97,0,0,87,0,68,86,0,43,37,0,0,0,24,92,62,40,87,0,55,41,0,0,71,0,0,0,69,71,0,64,16,0,90,34,0,0,55,0,53,7,0,70,68,0,0,79,8,28,83,66,13,0,90,19,16,0,0,68,21,0,59,0,40,0,23,0,88,15,0,0,43,23,0,4,34,0,47,66,54,0,0,91,88,0,33,0,0,0,0,0,0,36,69,61,82,74,34,37,41,0,44,93,0,0,40,0,21,5,0,0,14,95,0,0,44,92,19,0,0,32,0,0,0,99,0,0,0,0,3,54,0,0,73,29,80,21,0,0,0,71,0,53,88,0,0,51,24,97,0,61,0,34,68,63,74,0,94,54,62,0,85,57,0,48,57,47,0,96,0,0,46,0,0,71,80,84,0,80,89,54,47,100,0,0,85,0,74,64,0,0,0,60,33,56,13,93,66,0,0,55,0,0,85,2,52,66,98,48,2,55,4,0,0,0,0,19,0,63,62,35,9,6,89,71,0,74,0,99,96,0,0,0,0,16,14,4,0,93,14,56,0,0,53,0,0,0,21,0,48,58,25,0,48,19,22,81,0,35,0,0,11,0,14,59,0,8,30,10,8,0,0,50,0,0,0,78,49,91,0,79,0,70,26,95,77,0,87,73,30,34,57,0,44,82,0,26,95,0,0,84,28,0,0,41,0,0,0,21,0,23,0,0,0,0,79,0,64,5,0,0,13,21,92,24,0,45,0,34,0,54,27,72,13,87,26,82,7,0,0,0,51,22,3,80,0,94,43,46,23,0,0,100,92,66,0,0,42,0,35,0,0,0,0,0,35,91,27,0,16,0,38,14
42,84,77,73,96,72,49,64,69,12,0,47,0,45,80,0,0,59,6,17,42,73,66,36,81,22,0,37,0,60,0,40,0,0,73,0,32,54,31,85,70,0,59,0,75,70,45,66,0,0,0,95,73,10,0,22,2,0,17,61,54,27,11,0,0,63,0,17,0,56,98,0,33,91,26,0,29,81,90,35,5,0,75,28,98,0,5,73,22,57,35,0,80,100,86,27,0,0,79,0,0,97,68,41,0,0,59,0,69,85,0,40,52,0,0,77,85,69,23,27,53,0,31,52,48,79,66,0,93,0,0,100,0,0,0,95,0,36,77,48,16,46,0,53,57,0,24,62,27,0,0,77,16,0,0,86,15,0,19,0,0,0,0,0,0,14,58,0,0,94,70,24,0,0,86,0,0,0,0,58,60,82,40,63,0,94,91,12,81,0,78,23,80,84,0,0,57,67,29,42,54,0,30,34,73,0,54,62,99,95,81,67,46,86,0,33,0,29,0,61,0,0,0,15,19,0,84,40,44,87,21,69,99,51,11,28,87,0,66,0,93,20,0,48,41,33,60,65,61,65,23,67,0,66,27,98,27,0,76,82,0,0,70,0,97,66,93,0,29,67,0,41,26,0,50,41,0,0,0,4,84,64,0,0,0,16,0,0,52,69,0,90,4,99,5,29,0,0,77,0,0,58,34,11,36,81,5,73,21,20,64,53,79,90,80,0,70,66,89,94,0,2,93,23,15,70,0,34,4,19,95,0,72,3,48,0,0,16,0,4,93,49,13,11,92,3,0,88,0,87,0,99,41,58,80,58,0,38,19,20,0,0,0,18,0,60,77,90,93,98,0,3,0,21,0,0,18,0,59,90,82,90,0,74,0,50,69,36,0,85,85,69,0,0,57,0,0,0,0,0,0,0,67,91,45,93,90,13,53,29,57,0,0,26,0,2,80,33,14,0,37,0,0,55,0,0,17,0,74,1,59,0,0,88,93,33,25,0,0,81,65,0,0,49,35,61,0,40,75,36,0,0,20,22,81,0,0,0,16,95,0,0,50,95,13,28,88,0,0,95,85,0,1,0,0,0,0,90,61,22,43,0,62,0,0,79,0,17,0,98,0,21,51,0,0,15,33,0,93,0
0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,25,100,0,0,0,0,0,0,0,0,94,46,63,0,0,68,0,0,0,97,0,0,0,0,0,35,0,0,0,81,0,0,0,0,91,0,28,0,3,0,0,0,66,0,0,0,0,38,0,0,0,0,69,0,73,34,0,34,0,0,13,0,65,0,80,71,0,75,0,0,0,0,0,0,0,0,0,0,0,0,88,73,0,0,0,0,0,0,98,38,0,0,64,0,0,67,15,21,76,0,97,0,0,28,64,86,63,0,0,69,0,0,0,25,0,0,0,19,0,0,100,0,99,31,0,0,23,0,0,73,0,0,0,65,0,0,0,81,42,0,0,5,62,19,0,42,24,52,27,0,0,0,23,0,0,0,49,0,0,0,0,0,0,0,0,0,78,3,0,13,0,0,0,19,0,0,0,0,0,0,83,0,66,0,0,12,0,0,0,0,0,0,0,0,86,84,0,0,76,0,58,0,17,91,34,39,0,0,0,0,0,18,0,0,0,0,0,85,0,7,0,66,66,0,0,79,0,96,92,0,0,77,0,0,0,78,80,0,0,0,0,24,0,0,0,20,48,0,0,14,0,52,100,0,47,0,17,0,0,0,75,0,15,0,0,0,0,88,72,0,15,82,0,25,60,0,0,51,0,0,93,42,0,28,26,36,6,5,0,0,0,0,0,0,0,0,93,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,65,0,36,26,0,0,0,0,0,4,0,77,0,42,65,43,0,0,0,0,70,0,0,0,0,51,0,0,0,15,8,0,75,0,0,97,37,36,0,0,0,59,0,0,0,0,0,52,17,45,0,58,0,0,0,0,0,67,0,0,0,0,100,19,20,0,0,0,0,72,0,1,0,0,9,0,54,0,0,45,0,0,0,0,28,8,87,0,0,18,0,76,0,0,70,0,40,26,0,76,39,0,0,51,0,0,15,0,0,22,0,63,0,0,96,0,0,95,32,6,41,20,0,34,15,58,96,0,76,0,32,0,49,32,0,0,0,0,0,0,20,0,11,0,62,0,0,0,40,41,0,0,0,41,76,23,0,58,0,0,0,0,0,0,0
0,42,13,0,2,2,100,69,88,0,59,37,0,0,9,50,22,19,3,54,0,97,30,76,16,23,8,45,50,20,0,12,0,0,55,36,0,30,0,51,93,3,16,0,0,97,35,2,0,0,27,87,79,81,31,0,8,0,5,66,3,16,63,0,0,18,0,39,58,0,20,16,91,38,94,0,47,12,52,41,18,46,0,41,10,0,71,0,11,86,73,0,78,0,62,82,25,89,88,0,0,0,4,93,56,3,63,0,87,22,0,27,26,43,0,45,61,44,0,86,61,47,86,7,38,89,18,0,76,91,0,93,57,0,0,78,11,16,72,72,23,19,19,0,32,25,40,24,0,24,0,50,22,34,0,0,77,0,30,27,0,0,81,27,0,65,0,0,4,50,57,34,67,0,52,0,0,0,0,50,63,93,62,34,0,22,74,41,19,87,50,90,98,0,0,0,29,84,99,4,33,100,0,59,60,73,14,0,36,0,96,69,79,0,9,74,13,21,31,51,0,77,50,75,9,0,7,9,35,21,10,44,51,8,0,44,75,29,32,0,0,65,0,2,10,98,90,14,23,66,0,34,88,30,75,53,30,31,89,23,0,2,70,0,0,37,69,19,77,0,0,0,36,0,0,95,31,35,0,100,2,77,0,0,57,19,0,93,53,77,5,0,0,78,87,0,33,51,7,0,47,65,93,15,18,55,88,46,6,100,29,87,99,63,33,0,69,25,0,70,0,84,59,20,6,0,0,23,26,0,86,0,26,34,90,36,0,39,0,93,90,56,55,97,33,64,59,67,86,50,54,0,8,89,83,46,0,46,87,48,0,34,0,25,50,77,0,87,82,28,65,12,67,48,18,59,0,0,43,83,77,45,65,37,0,76,21,81,0,20,6,91,26,0,56,0,0,100,63,3,34,0,68,66,30,20,91,82,0,71,18,83,0,97,9,37,56,24,16,21,81,0,0,78,41,0,20,0,81,61,47,34,41,94,42,44,21,39,39,41,29,61,0,78,24,40,26,94,82,36,0,0,88,22,21,81,57,12,1,66,89,56,17,96,0,49,16,54,73,14,35,9,72,0,0,0,0,46,7,0,24,0,92,0,20,40,0,41,0,20,3,43,68,0,96,57,1,0,55,0
0,0,56,0,0,0,0,94,0,0,80,0,91,0,40,68,0,0,7,37,0,0,0,0,75,0,0,52,0,0,67,37,72,0,0,0,93,76,75,0,0,26,0,80,0,0,99,0,92,88,0,90,0,0,0,4,0,93,0,0,19,36,0,0,85,0,42,0,0,0,0,0,0,98,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,4,0,0,12,0,0,0,0,0,83,8,0,0,0,0,0,0,69,82,0,33,69,0,0,0,0,80,0,30,55,0,0,0,0,5,0,0,20,0,0,47,0,27,0,0,32,98,0,0,0,0,0,0,0,0,0,0,30,0,0,77,94,0,0,86,87,0,81,0,0,11,73,0,0,19,27,0,68,0,0,56,0,0,62,18,95,0,93,8,0,13,6,0,0,0,68,88,0,72,0,18,0,0,0,9,9,0,0,0,72,0,0,0,0,76,99,0,0,0,0,0,0,0,0,12,0,0,0,0,0,75,93,59,2,84,1,0,0,99,0,0,0,0,0,0,0,0,0,11,36,0,0,60,0,92,0,0,0,0,0,0,0,0,0,0,0,11,56,0,0,2,3,66,29,0,0,0,5,0,0,100,0,0,66,0,22,0,42,0,18,0,0,25,0,58,47,90,0,25,0,0,0,32,0,0,3,0,0,17,0,0,0,98,0,0,47,76,0,71,89,0,0,32,0,0,77,0,0,0,0,59,0,29,58,0,0,47,80,0,0,0,0,41,81,0,0,88,67,69,0,0,0,0,0,0,1,22,30,13,0,21,0,0,99,0,58,30,0,0,0,0,17,25,0,0,0,49,74,0,0,82,0,0,58,0,0,0,0,0,0,45,0,0,0,0,0,0,0,85,0,32,6,0,76,0,79,13,0,0,0,0,0,0,0,47,0,0,0,0,70,33,86,3,0,6,40,0,9,0,0,0,78,92,0,18,0,0,85,22,0,12,75,0,0,0,19,0,36,0,0,0,0,29,0,0,37,0,0,0,39,53,55,0,7,0,0,0,52,84,87,64,8,89,0,0,0,0,0,0,78,76,21,0,0,88,44,43,0,0,0,43,58,0,0,14,0,9,0,0,0,0,0,92,38,0,0,0,0,0,93
11,43,44,78,3,68,0,65,70,71,88,53,27,0,51,82,0,84,25,57,36,81,83,53,51,61,0,50,18,19,0,60,60,85,91,0,85,18,88,45,52,28,48,71,0,16,41,0,91,0,0,39,6,6,0,41,92,0,86,33,90,93,0,0,0,77,0,54,0,96,1,0,13,51,92,0,8,91,87,95,0,0,49,68,74,99,99,52,28,70,5,0,80,0,61,73,0,77,19,0,0,12,22,91,0,94,32,0,99,98,19,74,0,98,0,0,41,57,77,23,5,0,34,2,50,35,0,0,0,0,0,84,44,0,7,23,0,0,7,34,16,82,23,74,4,0,45,79,92,0,45,75,74,0,0,82,56,0,1,0,0,0,0,0,0,28,27,0,0,82,23,0,86,33,66,43,15,89,78,86,23,31,24,73,0,93,16,98,29,6,0,88,16,33,62,38,62,0,24,71,75,29,44,39,89,97,29,0,48,97,44,43,38,14,78,100,0,13,0,68,0,0,9,78,96,14,60,16,71,94,74,34,93,52,89,95,68,0,80,100,12,65,0,3,14,2,87,88,31,14,88,34,0,49,18,5,68,28,82,0,37,20,71,35,0,27,26,17,85,82,0,0,45,22,76,18,0,82,0,90,62,93,0,0,41,50,0,50,0,70,0,69,63,70,86,79,0,0,11,0,0,46,1,22,17,84,7,58,44,58,71,80,32,34,4,47,59,1,0,0,43,7,70,100,24,0,3,35,0,0,52,0,8,51,84,11,62,0,0,13,100,0,0,73,95,51,0,55,0,89,0,27,32,70,10,21,56,56,0,49,0,84,0,63,0,23,98,35,80,0,76,9,0,25,59,0,43,0,0,20,70,16,0,3,0,16,11,87,0,12,78,32,0,22,90,90,0,24,0,69,14,0,26,9,5,69,49,66,16,9,97,92,60,0,65,94,65,36,60,0,37,25,0,90,93,0,0,0,98,50,0,0,0,61,5,94,0,34,0,31,13,0,80,67,39,47,0,65,10,69,81,7,99,58,0,0,44,12,98,9,65,10,75,0,76,65,46,0,0,58,67,39,48,0,0,0,0,9,0,19,1,0,71,0,0,79,0,77,0,70,0,39,47,11,85,83,91,0,99,0
0,83,0,0,69,74,28,86,32,0,0,46,0,3,0,0,0,5,0,0,0,56,59,90,75,92,0,0,79,88,0,30,0,8,86,0,0,5,0,70,71,0,44,0,27,23,0,71,0,0,90,0,55,98,0,0,19,0,4,11,0,0,66,0,0,22,0,57,78,0,83,0,38,0,81,0,39,20,75,29,12,0,0,96,88,0,0,0,47,59,0,0,82,0,23,52,0,0,71,0,0,0,71,38,0,94,11,0,0,87,0,0,85,0,0,78,0,14,0,10,53,0,30,82,0,95,43,0,99,0,0,83,0,0,0,0,0,46,65,92,0,88,0,0,18,94,84,0,97,0,0,0,45,0,0,0,92,0,36,0,0,0,63,0,0,0,0,0,96,39,0,89,0,0,60,0,0,0,0,55,0,25,17,79,0,0,0,78,0,0,0,15,32,35,0,0,61,37,11,26,84,0,0,16,67,0,0,10,16,0,62,55,41,0,0,35,0,90,58,0,0,0,0,0,0,0,90,98,0,36,32,25,46,18,0,73,31,0,0,0,47,38,0,92,43,82,84,6,44,55,0,76,77,64,33,56,0,0,95,54,0,0,0,0,47,21,96,0,48,0,0,2,32,0,0,0,45,0,0,0,22,81,0,0,0,0,0,37,61,62,75,0,0,61,69,0,78,0,0,0,21,1,0,0,2,0,44,37,0,0,90,50,0,45,47,0,71,16,49,27,0,0,0,0,53,71,0,0,94,73,95,0,0,0,73,0,0,43,0,5,0,98,58,67,5,0,0,0,0,94,0,0,19,0,52,0,0,52,32,44,0,0,0,1,7,46,0,51,75,37,0,49,0,0,90,0,83,0,20,0,0,0,0,87,0,83,49,52,0,15,0,0,89,0,56,0,0,61,0,0,21,0,46,51,36,35,63,71,0,0,0,0,0,60,0,0,29,0,0,0,97,0,0,46,0,0,65,0,0,44,0,0,5,19,51,0,95,0,0,62,42,12,0,15,29,61,14,49,65,18,0,0,47,0,38,0,19,28,0,0,0,0,4,100,0,56,55,0,0,0,0,0,25,0,0,0,0,25,89,61,0,0,76,0,0,41,0,77,0,12,0,95,0,0,0,77,96,0,0,0
0,0,26,0,0,0,0,68,0,0,43,0,9,0,4,43,45,12,7,89,0,0,0,0,34,0,0,92,0,0,79,91,41,0,0,0,26,9,68,0,74,62,0,56,0,0,25,0,21,86,0,15,79,0,61,76,0,36,21,41,20,88,0,0,8,0,76,0,0,67,64,0,0,82,0,20,77,0,79,0,0,0,0,0,0,48,31,71,0,23,6,0,10,55,0,100,0,15,0,66,55,1,64,0,0,0,83,74,47,0,73,35,0,13,0,0,46,0,4,4,56,7,0,0,80,6,0,5,0,0,21,0,100,26,0,41,17,0,0,22,17,49,91,0,51,0,9,30,0,0,91,36,0,0,20,88,0,85,60,0,57,62,0,0,77,3,0,1,0,42,9,0,35,39,87,18,0,20,33,0,96,40,57,0,0,40,58,0,69,99,100,11,45,0,38,67,54,0,63,26,0,98,3,0,14,9,12,0,0,0,85,0,79,0,60,0,0,0,0,87,37,54,24,89,14,65,100,0,77,51,0,0,0,0,0,31,0,88,89,87,0,87,97,78,5,0,0,53,0,0,0,14,0,0,0,0,16,57,0,0,26,21,12,3,0,0,13,60,0,0,70,0,38,85,0,69,0,39,0,30,39,68,91,0,2,21,84,0,69,9,0,0,81,66,0,20,0,97,1,0,0,77,87,68,0,39,86,53,55,64,0,0,80,0,2,34,0,0,0,42,41,0,76,73,59,0,29,2,0,0,54,0,6,91,29,90,53,13,48,0,18,0,0,57,0,58,78,12,8,39,44,0,0,71,0,49,1,0,0,0,0,71,59,17,0,45,50,99,0,0,92,87,0,48,82,0,77,45,70,0,0,67,74,29,0,38,0,0,75,0,56,71,0,34,82,42,71,0,93,50,0,90,0,77,38,39,0,82,0,1,1,76,1,0,21,14,76,61,55,42,85,86,80,13,37,0,0,50,88,0,33,30,0,0,0,7,0,23,0,0,0,0,29,0,18,14,0,0,34,40,14,63,33,27,0,11,0,39,49,4,98,54,23,41,0,69,0,45,66,34,40,28,0,0,42,87,9,61,0,66,2,10,0,0,56,0,32,0,0,25,0,0,83,78,44,0,96,0,66,28
49,96,20,89,30,0,0,27,0,32,63,59,39,0,40,0,0,0,58,4,42,0,0,0,48,68,0,71,0,0,22,0,0,0,88,0,94,68,57,8,81,0,46,0,0,0,20,0,92,0,0,76,0,0,0,39,5,0,0,80,64,67,0,0,0,8,0,0,0,60,83,0,25,0,0,0,58,0,0,0,0,0,58,0,0,84,0,99,0,66,88,69,61,36,0,28,0,0,97,0,0,78,94,21,0,0,97,0,0,0,69,0,0,0,0,0,85,0,81,8,0,0,0,0,12,0,0,0,0,0,0,73,0,0,95,98,0,0,0,0,80,11,0,64,90,0,98,59,21,0,25,21,0,0,0,92,0,0,0,0,0,0,0,0,0,96,76,0,0,33,59,0,0,47,86,41,80,17,82,0,87,48,0,0,0,0,59,3,57,0,55,92,25,0,0,5,0,0,0,93,47,0,58,0,20,0,75,0,0,92,0,0,84,60,0,0,0,41,0,0,0,0,99,31,31,0,84,0,38,82,0,0,28,0,93,24,78,0,0,0,21,0,0,0,1,0,86,0,9,51,94,0,0,0,0,0,17,0,0,0,6,0,0,24,0,0,95,0,0,26,0,0,0,80,89,38,0,71,0,29,84,95,0,0,0,21,0,0,15,0,0,61,25,0,59,7,0,0,18,0,0,0,47,0,0,61,15,13,59,43,0,0,0,0,0,78,58,0,0,93,38,92,42,15,12,0,55,0,0,0,60,66,21,30,40,0,43,43,0,0,22,0,0,91,0,7,0,0,0,74,0,98,0,48,52,0,18,71,0,95,0,48,0,59,0,0,96,91,24,47,0,0,0,19,90,0,45,0,16,0,67,0,0,0,0,34,0,85,0,32,34,27,0,5,98,19,0,0,0,0,18,0,40,6,91,32,0,15,15,0,2,0,61,0,0,67,4,59,41,0,0,0,0,6,0,45,0,0,30,0,12,0,0,31,0,0,0,21,0,0,0,0,32,0,0,66,0,0,96,37,4,0,0,0,0,0,0,68,63,0,0,0,87,85,96,0,0,0,0,11,53,0,24,54,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,69,54,39,73,41,72,0
0,0,94,0,0,0,0,25,5,0,34,0,0,0,94,3,27,2,40,42,0,0,0,0,0,0,71,10,30,0,0,30,64,0,0,33,0,0,0,0,0,97,0,0,0,0,0,0,0,77,0,27,94,0,20,0,0,25,85,0,80,81,0,0,73,0,77,0,0,0,71,51,0,30,0,0,50,0,65,0,0,20,0,22,0,0,20,0,0,49,58,0,0,0,0,0,63,55,0,11,93,0,0,0,84,73,0,62,74,0,0,48,0,86,73,0,6,0,0,27,15,24,16,0,0,32,0,44,0,9,79,0,49,94,0,0,96,0,0,7,0,0,96,0,0,0,0,68,0,35,0,2,0,38,23,0,0,83,76,93,27,10,0,97,87,0,0,65,46,0,0,0,22,0,0,0,0,0,0,0,0,77,61,7,0,41,19,0,0,28,0,0,0,0,32,89,22,0,30,13,0,86,0,0,0,74,0,0,0,0,33,58,0,0,32,0,96,0,95,25,23,78,36,60,64,92,0,88,86,0,0,0,0,88,0,18,0,86,35,97,0,78,91,89,75,0,0,92,0,0,0,55,0,0,0,0,0,75,0,0,0,87,57,0,0,90,0,73,19,0,26,0,47,0,0,71,14,89,52,0,0,0,64,8,80,0,99,55,41,66,48,0,0,52,0,0,84,9,0,0,0,40,26,77,0,0,37,0,0,0,0,0,16,0,83,0,0,0,0,0,0,0,0,33,32,0,0,0,0,0,0,0,20,0,16,4,0,52,34,0,0,0,0,0,80,89,42,16,9,11,34,0,0,57,0,53,0,0,0,0,53,75,89,0,0,78,0,54,0,0,43,93,9,22,0,52,65,0,0,0,74,0,0,89,17,0,0,0,93,0,0,22,39,0,0,0,51,18,63,55,0,48,0,0,87,0,52,0,0,25,0,23,0,0,93,0,70,0,0,69,82,39,86,0,49,0,0,57,0,0,0,48,0,0,0,60,0,62,33,0,0,0,67,0,15,0,15,0,0,58,0,0,55,51,0,38,30,0,31,46,12,67,0,59,0,12,0,40,37,0,0,61,0,0,37,85,17,3,0,52,61,63,0,0,82,0,63,0,54,45,55,0,4,0,0,0,0,0,0,81
0,0,6,0,0,99,0,24,87,0,6,0,0,0,11,70,10,89,31,47,0,3,0,0,91,7,71,35,35,98,0,74,99,0,75,77,0,29,0,15,34,49,22,0,0,59,73,47,0,0,20,20,55,11,30,0,0,0,100,0,41,41,0,86,31,0,0,24,58,0,60,63,6,46,75,0,24,0,5,0,97,6,0,8,0,0,85,0,92,92,8,0,34,0,86,24,55,28,0,0,0,0,97,0,86,51,0,0,76,2,0,35,70,78,35,0,53,0,0,14,86,24,23,15,93,62,9,0,0,24,48,0,84,62,0,0,95,0,11,22,0,17,96,0,64,50,90,24,0,9,97,83,0,30,37,0,0,73,12,75,0,58,96,6,20,0,0,97,68,45,0,0,76,0,29,0,0,0,0,63,27,68,50,90,5,60,65,0,31,26,11,23,16,29,0,83,79,0,15,50,66,57,0,46,68,31,0,0,27,0,28,45,69,0,88,96,52,0,28,76,54,73,33,68,41,37,82,40,86,16,0,34,0,97,0,59,58,99,63,80,0,28,64,39,6,0,0,66,0,0,0,79,37,50,0,40,76,69,0,62,0,45,13,0,0,70,0,71,47,0,9,0,5,0,0,23,7,27,93,29,14,62,48,80,31,9,27,81,16,82,38,0,0,14,0,0,8,42,86,15,83,56,6,61,0,34,71,42,83,0,0,0,49,0,96,0,0,0,0,82,0,0,88,33,6,0,0,75,11,0,80,0,18,0,41,38,0,93,77,0,0,0,0,20,66,40,6,77,48,98,73,0,25,3,0,62,0,0,8,59,24,21,0,8,19,83,0,38,0,82,81,88,85,81,74,17,37,0,3,87,29,0,89,0,72,68,79,0,0,0,30,74,2,0,53,0,41,42,79,38,29,88,0,74,66,17,72,74,0,96,53,62,0,15,95,0,14,29,0,4,10,86,72,64,18,0,73,0,90,41,0,93,71,15,47,26,0,90,81,34,0,4,99,24,78,70,47,23,44,23,0,0,47,3,49,81,16,90,83,76,0,55,97,6,0,46,0,7,12,0,93,56,0,0,0,34,0,19,25,15,30,4,0,41,2,0,98,58,90,96,80,75,28,0,0,0,94,0,50,0
0,0,0,0,0,25,0,0,70,0,0,0,0,0,0,0,47,50,0,0,0,0,0,0,0,0,9,0,59,0,0,0,0,0,0,23,0,0,0,0,0,51,0,0,0,33,0,0,0,0,20,0,91,0,20,0,0,0,31,0,0,0,0,28,0,0,0,87,99,0,0,87,0,46,0,0,0,0,38,0,92,58,0,92,0,0,60,0,0,0,0,0,0,0,0,0,5,96,0,0,0,0,0,0,24,77,0,0,0,0,0,36,63,67,70,0,0,0,0,0,94,32,97,0,0,93,0,0,0,87,0,0,0,49,0,0,0,0,2,43,0,0,43,0,0,25,0,0,0,95,0,0,0,72,0,0,0,0,1,87,0,0,62,23,0,0,0,0,56,0,0,0,38,0,0,0,0,0,0,0,0,0,23,96,80,95,0,0,0,46,0,0,0,0,0,0,84,0,61,0,0,91,0,52,0,0,0,0,0,0,4,49,0,0,0,0,21,0,76,50,0,1,0,0,0,0,0,48,0,0,0,0,0,35,0,0,0,98,0,0,0,93,0,95,0,0,0,2,0,0,0,50,71,0,0,0,0,0,0,81,0,0,0,0,0,88,0,0,32,0,0,0,94,0,0,0,71,0,98,0,0,0,0,88,0,0,0,91,0,25,24,0,0,52,0,0,86,14,0,39,33,96,0,38,0,0,0,0,0,0,0,0,58,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,19,27,0,0,0,0,0,13,13,0,0,45,0,0,0,0,0,0,17,72,0,0,10,0,0,0,0,0,76,0,0,0,0,73,82,4,0,100,0,0,0,0,54,0,0,0,0,0,0,0,30,0,0,0,0,29,57,0,0,0,0,0,94,0,0,9,0,0,17,0,1,12,0,0,59,0,0,62,0,0,59,0,41,0,0,0,0,0,3,0,99,59,33,0,0,0,0,0,0,0,0,92,0,51,36,0,0,0,0,0,0,0,0,21,21,59,0,0,0,5,99,0,0,0,24,0,47,0,0,0,0,0,0,0,0,0
