0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
94,42,22,6,0,90,0,33,31,39,81,51,100,0,7,54,49,32,63,27,5,54,0,89,85,72,2,44,93,5,13,53,3,0,36,80,36,56,18,82,63,6,44,73,0,33,69,58,35,90,0,40,25,18,90,33,9,13,71,83,21,9,0,0,83,91,64,52,41,15,66,88,15,1,16,33,14,36,58,52,96,1,34,43,50,65,99,43,42,65,83,22,61,16,19,9,53,39,6,54,77,45,96,62,7,22,10,29,46,46,61,55,88,52,25,0,71,22,8,39,63,37,13,35,81,24,89,37,0,49,80,96,19,35,71,16,86,0,41,81,2,11,32,21,74,0,44,82,54,0,43,34,0,47,71,50,22,69,13,53,49,39,0,66,90,75,84,5,47,42,13,0,42,26,6,99,78,46,60,11,49,42,15,86,0,43,77,57,98,74,3,97,37,76,93,5,67,0,74,16,66,12,7,35,98,5,74,0,77,9,78,0,97,14,48,96,41,52,52,61,59,29,16,26,93,82,4,92,4,0,0,72,89,38,33,75,59,3,76,99,49,49,45,50,94,44,25,51,59,100,79,4,0,30,0,49,26,87,33,0,82,50,62,66,0,57,7,14,1,57,87,0,58,35,21,55,98,24,0,36,42,71,77,0,6,40,32,90,82,66,81,34,58,17,15,44,50,98,24,0,16,72,84,13,0,46,24,0,21,59,86,18,58,77,56,79,19,18,0,41,6,83,40,78,61,0,33,77,90,0,91,50,59,41,75,15,24,36,14,61,54,0,0,17,80,97,2,57,94,45,64,91,88,17,79,41,50,68,0,19,0,0,98,99,0,94,31,84,51,20,15,62,38,59,11,35,8,34,6,78,49,27,100,86,0,5,16,82,65,61,79,39,65,14,91,44,42,82,62,51,2,76,41,99,21,59,71,83,97,1,100,32,25,0,93,47,9,73,93,99,67,15,2,51,57,53,66,42,79,11,50,51,0,8,96,18,0,66,5,36,0,0,40,69,86,45,46,42,5,14,91,86,3,0,24,19,63,9,23,67,83,46,17,42,83,28,6,16,41,41,19,68,37,98,26,63,89,22,0,44,54,93,0,0,87,60,98,91,8,16,0,94,12,63,55,44,82,1,52,83
0,0,37,0,0,0,0,22,0,0,86,0,37,0,47,81,37,64,82,23,0,0,0,0,89,0,0,42,0,0,66,52,70,0,0,80,100,40,16,0,0,72,0,91,0,0,49,0,67,38,0,1,64,0,15,35,0,66,11,0,34,21,0,0,28,0,53,0,0,0,66,57,0,96,0,73,66,0,81,0,0,49,0,40,0,69,37,0,0,61,98,0,0,57,0,0,8,94,0,1,24,0,0,0,65,36,89,92,90,0,59,85,0,25,96,0,74,0,5,99,23,94,62,0,59,70,0,85,0,54,86,0,100,81,0,94,61,0,0,42,0,0,33,0,0,0,0,60,0,0,38,91,0,41,0,62,0,88,48,25,65,86,0,77,51,51,0,62,51,0,5,0,95,44,96,35,0,0,56,0,77,29,52,64,0,82,60,0,41,35,35,0,0,0,44,67,68,0,71,37,0,80,0,0,86,42,0,0,0,0,1,0,0,0,22,0,97,0,48,72,17,25,47,43,49,39,0,42,4,28,0,0,0,36,0,70,0,52,45,84,0,64,32,67,67,0,0,33,0,0,0,29,0,0,0,0,34,96,0,0,57,67,46,0,0,0,0,13,0,0,23,0,81,18,0,2,0,77,0,92,0,68,52,0,77,96,31,57,5,26,69,0,70,68,0,0,35,43,47,0,0,1,6,62,0,61,69,94,28,5,0,0,45,0,0,91,0,0,0,0,33,0,65,59,48,0,53,60,0,0,66,0,3,73,81,39,26,13,99,0,0,0,0,27,41,29,80,83,18,74,84,0,0,84,0,97,13,0,0,0,0,98,0,14,0,82,0,46,0,0,68,63,80,28,0,82,27,44,52,0,17,0,73,49,0,0,0,0,12,0,89,9,11,4,91,83,53,12,43,77,0,28,0,99,19,0,0,0,0,44,75,47,32,0,77,46,52,98,0,16,42,93,4,0,22,0,0,33,18,0,2,61,0,0,0,87,0,41,25,0,0,0,31,0,40,3,16,0,0,42,39,49,0,57,0,41,14,44,47,39,28,87,72,87,0,87,0,35,5,83,23,79,0,0,59,93,22,84,0,2,16,6,0,0,16,0,83,0,0,0,0,0,19,57,0,0,49,0,0,89
30,33,45,83,68,76,11,23,96,100,20,39,50,52,0,91,67,99,27,96,8,16,4,45,4,26,80,21,43,55,11,49,94,98,81,0,28,5,98,97,28,95,2,99,51,39,44,70,38,61,0,36,74,66,94,76,15,59,75,18,44,62,12,0,56,0,98,27,100,46,88,31,81,15,76,41,15,22,38,45,98,16,35,55,98,29,30,22,29,34,82,78,5,75,40,95,79,40,61,67,71,27,70,33,71,89,18,90,14,47,12,10,2,75,0,22,37,12,49,63,56,34,29,70,31,33,69,55,41,17,38,99,84,77,66,18,46,28,22,97,30,42,24,87,43,0,4,36,40,0,21,94,71,83,71,31,42,84,16,0,60,41,17,96,23,13,41,31,56,63,49,33,66,6,23,25,16,41,30,26,67,57,97,46,0,88,80,85,61,91,21,46,15,0,56,79,92,13,57,84,85,6,23,89,21,98,51,35,54,38,69,33,20,58,54,76,0,31,66,52,13,45,0,57,36,37,14,78,44,4,90,96,96,25,14,58,9,89,95,45,87,12,73,83,40,77,91,11,23,92,23,37,41,49,37,84,93,83,97,79,22,21,1,8,5,40,97,36,60,27,95,52,42,77,91,57,73,90,0,23,44,47,91,0,56,9,96,63,80,55,32,52,52,97,53,11,100,17,70,0,18,18,38,67,15,92,99,95,77,36,17,94,0,98,80,13,83,63,82,3,28,30,3,73,49,8,39,48,54,97,4,21,33,68,67,64,24,12,77,9,58,80,69,14,88,46,73,4,70,22,40,11,87,64,24,27,39,48,2,100,0,99,14,0,62,6,79,79,89,52,37,7,27,14,75,36,96,80,24,99,60,36,63,14,0,50,71,92,38,57,66,28,43,38,95,32,39,56,5,61,58,10,70,16,70,97,98,61,68,60,75,59,9,94,65,30,97,30,34,55,53,73,85,41,77,50,87,28,2,4,7,58,0,37,81,58,93,73,77,78,20,0,54,43,38,82,48,18,5,20,93,70,76,12,82,81,41,90,7,26,18,42,39,72,0,40,91,46,0,14,73,66,90,60,23,42,68,62,89,51,43,6,95,0,43,86,56,77,0,3,0,90,31,83,43,1,27,65,19,86
0,29,28,0,0,78,35,88,84,0,96,10,0,60,0,85,70,9,0,0,0,9,50,14,51,55,37,100,87,71,0,33,0,99,70,15,0,18,0,15,0,53,26,0,75,34,0,22,0,0,45,91,6,29,37,0,24,0,29,0,25,31,13,91,0,29,0,11,95,0,15,39,89,48,0,0,8,26,98,12,39,24,0,24,33,0,62,0,39,52,70,0,83,0,72,65,30,86,0,0,0,0,22,87,52,22,21,0,31,92,0,57,55,100,98,34,47,78,0,9,38,86,37,94,55,72,57,0,58,76,0,87,50,87,0,0,29,63,25,16,0,11,63,0,80,16,79,55,0,41,0,0,16,71,3,0,67,98,78,30,0,92,71,5,7,0,0,0,60,60,0,48,66,0,39,0,0,0,0,24,0,46,68,72,29,11,4,40,57,2,0,4,1,60,0,0,37,20,65,0,74,51,0,13,2,4,0,33,13,0,50,67,88,0,85,20,27,0,85,12,44,23,0,42,0,0,6,22,52,100,86,68,51,87,0,100,81,73,72,0,0,34,0,50,39,61,0,43,51,84,0,31,23,37,17,43,0,16,52,91,0,57,72,0,96,42,1,62,36,0,0,56,70,0,0,62,10,0,92,0,29,15,0,100,94,9,67,55,100,18,13,0,0,95,0,0,1,81,0,35,36,58,31,82,47,31,7,0,0,0,39,28,86,31,36,0,57,83,16,29,0,0,0,0,63,73,0,0,98,94,100,0,19,0,91,80,0,58,22,60,0,87,10,13,34,31,71,20,93,87,64,0,16,94,9,0,0,0,31,34,11,0,0,62,0,94,0,5,0,14,94,48,50,0,5,15,92,0,61,14,57,0,37,63,36,11,90,0,0,96,0,91,19,0,73,0,0,56,53,18,50,58,59,61,20,45,84,46,0,93,0,81,0,54,50,0,55,32,0,93,57,33,0,80,25,0,98,0,16,93,0,92,47,19,34,49,8,0,80,91,29,84,0,66,32,4,13,31,97,60,0,0,51,95,73,71,99,54,91,33,96,9,4,88,0,41,12,29,98,0,0,38,93,0,0,78,0,38,17,40,3,0,70,84,7,72,61,86,74,29,9,42,71,0,0,32,24,0,50,0
93,47,74,59,61,79,82,24,43,87,20,11,10,7,79,24,30,51,18,4,14,64,0,40,94,81,50,89,20,86,22,17,64,3,91,59,98,69,87,80,51,86,56,97,19,81,49,71,27,69,1,75,47,99,78,30,11,13,93,6,29,43,67,15,81,62,32,33,44,40,44,93,72,60,5,10,80,15,43,25,48,72,42,83,12,17,64,46,34,8,64,75,64,38,26,68,53,2,77,49,36,10,8,90,81,19,20,74,14,47,25,56,24,45,51,18,98,53,36,16,38,71,32,0,37,66,90,9,89,85,93,83,96,56,50,57,4,40,68,99,18,48,27,14,72,90,92,97,28,33,16,63,73,27,7,10,64,30,4,95,75,41,99,86,45,56,39,59,25,60,14,80,6,47,70,10,70,32,10,61,71,88,53,76,94,44,26,71,87,60,84,70,82,67,1,82,64,70,54,29,100,44,42,95,59,26,47,18,35,34,18,41,95,43,75,87,28,98,6,40,77,7,55,57,80,52,51,95,41,42,38,83,78,95,11,99,44,67,80,73,39,54,18,41,29,25,24,32,4,91,49,32,5,32,27,42,70,45,58,11,98,64,49,59,49,17,73,21,55,85,23,10,54,11,39,39,21,37,71,70,29,98,15,10,9,47,49,89,88,76,96,75,65,58,92,14,45,35,66,100,45,15,22,13,84,7,66,36,30,98,61,12,48,52,32,15,83,40,7,51,95,25,45,68,86,56,13,72,40,56,16,97,4,80,94,66,80,64,6,27,37,70,92,36,50,48,14,11,9,10,10,64,66,36,2,81,58,51,75,82,54,94,82,6,94,0,25,44,18,18,67,34,16,28,89,70,28,66,67,95,41,46,33,53,85,10,2,34,50,49,38,76,96,87,45,93,63,66,64,60,29,36,69,0,69,17,99,34,41,19,23,83,94,29,68,56,64,10,18,6,32,72,62,85,30,8,90,88,10,31,90,4,47,12,46,64,91,57,59,47,27,75,69,0,12,6,7,2,17,44,91,32,48,65,61,14,34,62,16,41,37,29,49,1,28,10,54,69,88,48,79,7,0,78,36,63,22,74,55,91,95,68,75,63,16,2,33,72,79,31,37,97,46,36,90,28,9,86,61,67
71,62,14,37,71,31,0,59,0,21,56,4,62,0,66,57,0,32,75,16,20,29,0,0,80,52,0,36,0,39,54,75,15,52,35,0,27,41,13,36,23,14,100,25,0,0,73,0,54,40,0,16,18,0,0,55,2,66,17,7,24,67,0,0,58,58,12,0,0,78,36,0,26,53,93,89,69,37,38,61,0,0,54,0,88,14,8,51,0,70,94,3,18,67,29,66,0,0,28,70,91,68,15,68,0,0,92,0,47,90,36,91,0,0,0,0,72,66,96,12,15,0,0,23,74,0,0,0,0,0,65,71,82,0,35,38,51,67,0,31,45,62,0,31,91,0,44,50,57,0,21,2,18,0,89,36,76,92,75,0,77,30,0,0,13,17,69,62,0,14,3,0,0,44,45,55,56,78,25,0,73,76,31,0,0,73,100,19,26,0,68,24,62,0,20,33,80,0,46,50,98,0,75,0,79,57,58,56,28,32,15,0,36,51,27,0,0,24,0,26,0,0,80,29,2,4,68,0,22,76,0,19,39,0,9,31,98,0,14,96,93,0,42,39,59,1,43,60,91,9,29,57,0,0,0,68,38,71,35,0,36,92,55,33,0,0,36,89,0,3,72,0,12,31,11,47,0,48,0,5,98,98,64,0,98,47,0,0,83,65,0,58,36,69,0,26,0,0,63,0,0,35,76,31,0,84,61,19,56,91,84,23,0,28,46,77,10,60,32,85,14,56,96,70,24,57,97,87,0,0,33,81,94,99,40,0,22,26,90,30,44,6,0,48,0,97,64,50,15,7,44,64,68,13,53,95,79,27,0,98,0,31,0,79,0,25,0,16,64,64,57,40,0,43,90,0,85,38,34,92,44,38,0,88,0,89,0,22,2,23,1,26,0,4,44,24,10,0,0,100,4,0,52,17,7,50,0,25,25,10,33,56,4,0,5,16,79,41,10,0,23,24,66,20,78,19,0,0,76,0,73,15,0,15,0,75,38,65,0,0,81,0,8,0,5,44,0,13,86,32,56,44,86,39,0,0,0,40,15,88,93,98,48,75,60,0,17,0,0,18,49,48,55,31,12,0,23,0,0,59,33,23,0,0,0,94,14,41,0,78,0,0,93,10,87,56,43,5,47,39
80,74,6,79,42,67,90,71,35,73,88,68,90,55,58,62,82,82,46,87,38,9,32,94,11,74,21,61,84,75,22,54,76,69,28,21,68,60,9,95,67,59,69,2,7,88,24,91,41,48,89,76,79,46,59,54,49,84,4,6,98,90,85,30,45,79,58,67,49,22,66,89,32,3,71,15,48,77,51,63,69,9,80,23,46,24,74,50,41,86,70,42,0,97,17,66,79,14,32,31,78,88,8,27,97,89,90,48,30,46,78,28,32,81,78,72,91,22,29,17,11,32,62,45,69,23,21,81,23,39,43,18,40,92,72,19,57,23,79,34,17,99,74,84,4,8,4,44,56,76,82,38,63,33,61,22,57,54,52,24,27,59,95,50,29,21,88,86,82,89,84,79,63,68,12,59,24,66,15,83,56,87,47,17,100,80,95,36,78,27,19,93,97,97,32,99,82,23,84,78,16,86,24,61,38,25,35,17,60,94,83,22,11,56,60,13,73,1,12,99,1,53,10,11,95,4,52,77,31,61,16,5,1,60,12,4,57,85,42,99,25,41,27,84,18,56,93,80,89,62,73,100,3,11,72,16,9,84,84,99,20,53,42,21,65,8,23,37,100,79,10,36,25,60,94,55,60,89,5,34,69,95,54,1,13,52,25,67,1,17,27,44,11,22,97,35,6,26,50,1,100,0,62,82,25,75,100,91,35,27,17,93,81,92,77,53,28,35,79,51,72,0,49,25,30,62,62,54,74,83,56,78,57,29,11,56,100,72,64,15,100,82,4,10,26,0,52,99,39,20,31,95,35,63,37,4,11,78,98,44,53,84,46,79,5,44,16,0,38,64,2,84,59,90,27,51,30,65,23,52,68,63,89,0,78,96,18,65,9,85,60,42,10,98,66,53,13,46,87,61,50,90,8,25,75,20,72,78,75,99,83,99,54,60,1,14,35,37,72,15,2,87,60,4,19,89,52,47,83,57,80,94,89,55,93,6,55,3,20,8,37,19,41,76,11,65,53,55,32,53,8,74,48,75,81,2,20,43,62,1,52,59,10,2,3,5,56,88,9,45,96,88,35,89,79,41,10,78,70,45,94,39,25,49,29,53,60,98,72,67,4,81,66,47,64,49,8,73,21,99
71,60,82,3,32,42,67,77,71,52,96,68,86,16,72,76,0,98,28,22,64,73,12,45,91,74,0,65,47,68,48,95,29,2,45,0,100,52,38,84,69,0,6,96,9,46,48,57,37,0,91,71,100,89,0,13,59,0,56,75,54,9,11,0,0,72,0,50,57,13,42,0,67,11,4,43,67,34,20,65,33,0,12,82,71,60,2,96,72,8,26,10,23,3,44,53,0,98,35,0,0,38,84,7,0,48,79,0,48,71,65,20,67,59,0,96,80,74,56,82,38,0,52,86,73,95,71,0,21,0,0,66,100,0,28,2,0,86,58,56,100,23,0,44,98,0,49,74,75,0,86,1,4,0,0,52,30,0,63,0,0,0,17,0,0,34,48,0,90,88,16,80,58,8,11,4,39,26,34,48,62,82,67,95,0,38,22,13,11,27,80,97,82,5,56,41,34,42,50,6,47,0,49,25,61,22,62,84,68,74,79,9,58,68,37,21,0,82,47,42,0,0,55,5,36,72,44,63,68,15,94,99,88,78,98,31,98,0,57,50,80,64,0,98,98,49,46,59,14,1,57,65,47,49,98,31,87,87,1,49,83,45,81,92,34,65,48,41,86,74,0,97,91,52,91,61,28,13,0,2,89,97,0,0,94,73,0,67,34,54,43,91,90,17,52,22,5,0,47,0,9,45,83,29,43,61,87,77,5,54,32,31,27,13,95,57,82,9,53,71,31,2,26,45,28,81,24,86,3,21,32,81,71,90,34,30,64,42,0,57,80,17,43,4,73,14,0,11,0,86,0,41,80,13,42,56,72,97,11,41,0,51,0,89,0,18,64,38,0,38,42,14,0,79,47,0,66,76,61,61,41,10,0,77,0,53,9,15,0,77,5,61,72,33,83,24,0,8,0,89,7,0,37,94,15,27,30,16,47,2,97,86,26,93,97,91,70,64,7,0,19,29,0,90,46,49,83,0,56,66,12,0,0,73,89,32,5,29,0,84,63,0,0,63,84,12,38,94,96,3,47,46,26,8,75,0,25,100,17,63,62,0,44,90,3,48,90,0,0,8,41,39,42,92,0,0,0,46,87,15,51,0,47,0,0,44,0,47,0,82,0,59,94,86,79,73,93,12,20,0
6,7,33,96,5,88,24,20,88,97,3,84,75,30,40,87,7,21,70,41,78,38,90,90,56,92,3,70,36,33,80,27,50,73,26,28,67,85,30,83,58,93,17,41,11,51,34,85,68,0,94,10,20,38,91,2,43,65,86,30,81,7,43,84,80,17,0,42,9,39,2,7,93,41,65,64,6,11,68,88,14,42,94,91,79,3,87,10,92,88,72,65,18,12,38,70,59,1,37,0,0,17,81,37,69,62,5,0,77,12,11,14,21,69,67,14,87,49,32,100,18,37,13,27,46,58,52,0,30,50,69,4,23,69,51,84,11,88,92,80,2,1,63,87,29,44,30,63,33,77,95,53,68,78,86,20,80,91,13,78,0,10,94,99,78,9,36,44,26,47,85,68,76,70,26,9,47,47,36,84,61,60,13,62,65,30,30,52,15,45,22,18,94,83,2,87,49,78,86,45,10,71,31,35,58,92,36,33,64,54,36,94,21,19,61,60,69,14,95,8,14,91,3,87,2,66,100,76,88,81,68,29,80,93,2,20,0,83,3,94,50,73,0,20,29,34,4,6,55,95,53,50,33,13,2,12,57,41,34,26,26,19,15,54,36,5,19,71,75,34,57,26,97,30,79,66,6,98,60,28,29,32,78,22,31,0,63,75,39,83,84,100,97,99,15,9,52,7,26,10,34,45,72,29,84,1,0,3,54,16,69,40,72,53,73,55,30,22,8,10,44,58,43,84,53,83,17,90,100,93,79,62,20,96,35,91,99,30,29,75,6,55,14,99,30,47,4,26,74,100,65,18,21,89,39,27,50,46,23,54,22,20,0,52,14,18,64,64,38,0,15,18,75,7,84,32,2,48,98,98,80,41,12,39,97,24,56,72,0,97,26,53,97,23,2,7,3,23,9,5,55,29,71,82,63,23,51,44,34,10,41,71,47,94,70,35,72,3,10,14,34,53,90,15,23,0,55,0,3,19,67,81,7,13,14,13,15,79,51,10,35,60,27,46,21,70,82,34,13,2,35,92,11,92,50,79,85,67,21,12,22,99,28,89,32,20,0,43,74,34,71,52,33,38,0,70,66,25,52,79,74,43,9,0,58,44,27,1,44,38,96,81,9,8,69,50,81,34,6,15
0,52,38,0,0,45,0,26,51,0,68,1,73,0,21,18,66,91,27,56,0,96,0,0,33,72,0,47,45,33,67,81,50,0,66,58,30,47,42,60,79,34,100,6,0,87,56,33,97,52,61,40,36,62,28,54,26,98,8,15,58,8,0,70,60,0,34,8,90,29,22,75,13,80,10,36,29,0,93,14,5,94,0,65,0,98,79,35,17,46,72,0,31,18,85,23,26,8,0,25,45,3,23,0,14,85,23,17,73,94,94,43,46,20,67,0,19,0,96,88,24,76,30,73,23,94,24,58,0,5,85,85,32,97,0,47,22,0,80,98,63,20,42,57,81,0,32,64,0,59,73,54,0,41,13,54,0,100,26,5,69,38,68,4,93,96,86,78,91,10,53,0,43,84,10,82,56,54,54,98,24,59,82,57,12,24,83,0,83,65,79,4,23,22,25,28,36,0,16,3,33,36,73,56,18,21,42,0,59,0,77,90,72,0,11,38,42,0,69,51,71,10,61,41,74,40,63,74,91,20,0,10,35,1,58,1,63,13,45,57,0,7,69,37,69,92,0,1,95,41,0,69,97,65,0,13,20,15,0,8,46,14,4,53,0,29,32,0,64,88,83,0,70,88,72,27,97,70,28,63,81,97,8,41,17,9,96,46,16,12,1,63,20,82,0,7,46,21,40,40,38,1,10,24,0,29,77,30,68,29,0,0,38,0,33,50,0,70,0,37,80,62,86,53,41,0,59,87,51,0,81,0,44,33,44,75,95,96,76,4,10,0,30,91,1,58,54,14,52,55,37,0,51,26,0,66,95,49,3,11,41,15,68,37,94,67,57,2,42,15,0,47,76,81,66,51,83,73,20,10,91,34,59,62,100,72,51,55,42,62,88,52,14,41,48,3,27,33,99,55,71,0,78,52,61,72,67,24,0,25,95,54,73,57,20,78,76,41,79,50,8,90,34,36,6,0,97,98,89,6,63,25,89,22,45,92,0,69,35,9,72,86,89,17,3,90,94,93,18,55,26,6,26,48,68,87,47,20,30,21,50,29,75,54,96,93,0,42,76,4,51,44,0,44,3,75,76,77,71,64,54,18,0,53,31,0,56,90,63,68,35,60,34,12,10,0,15,0,10,20
95,46,81,0,3,75,67,53,29,0,56,96,47,51,20,31,77,46,49,98,87,41,50,90,70,46,50,84,78,23,11,81,34,82,87,67,84,87,13,50,97,55,77,77,67,58,58,78,78,23,85,65,16,91,67,13,60,1,57,7,9,14,7,27,36,71,78,97,68,15,31,61,11,39,41,11,47,20,65,78,33,15,0,59,100,94,14,57,12,22,77,0,81,60,79,33,94,66,11,71,96,14,61,24,2,92,9,93,25,4,46,45,66,55,51,74,61,7,44,72,42,89,8,29,7,32,93,39,43,19,81,31,9,41,98,76,33,1,9,45,11,29,62,55,62,22,54,60,26,12,23,39,49,27,18,15,67,38,85,25,60,46,1,90,53,55,72,42,41,55,71,32,79,100,29,55,0,0,32,45,32,94,88,13,97,49,51,34,41,13,47,63,97,43,3,32,18,30,82,90,67,66,63,40,60,84,43,74,85,0,47,63,28,54,76,77,80,17,41,27,6,85,5,25,14,80,55,69,80,13,22,36,43,48,31,55,82,87,49,49,6,41,18,65,75,27,55,62,95,96,91,44,38,99,74,64,42,93,6,14,14,84,47,77,26,56,86,49,37,57,65,14,27,12,39,20,79,71,14,4,83,87,78,37,86,72,48,44,99,30,68,74,2,31,76,85,8,27,2,29,1,31,98,16,54,52,63,94,41,57,38,98,63,64,51,40,47,89,56,75,78,53,29,37,97,59,51,20,5,20,73,0,61,83,37,2,12,71,51,93,60,96,95,36,32,40,9,64,98,30,75,58,61,89,81,61,18,27,42,81,35,62,63,7,48,34,40,84,14,18,47,0,51,60,72,53,99,20,91,48,72,73,39,49,93,84,5,33,39,72,85,8,4,21,12,95,37,23,10,81,12,32,10,23,93,22,18,81,37,3,48,99,13,33,67,42,52,60,16,35,8,28,33,63,36,0,63,43,24,27,100,60,45,100,64,11,73,50,0,44,91,46,36,34,51,38,19,96,41,51,66,62,50,70,24,97,59,64,6,43,88,53,21,77,51,81,42,22,31,88,0,24,79,0,33,81,30,14,22,88,87,100,9,87,91,4,68,44,91,47,15,59,34,88,62,31,58,0,23,42
0,19,14,0,0,6,10,95,44,0,36,2,0,0,13,61,28,64,46,28,0,10,3,68,29,47,87,9,92,66,23,45,92,0,52,71,0,98,61,88,10,6,18,0,0,38,34,31,0,32,8,70,32,5,30,0,52,16,5,0,51,75,31,5,10,0,52,90,42,0,70,37,31,3,85,32,39,97,12,70,86,51,0,36,0,17,7,0,14,52,88,0,62,0,31,64,14,44,0,74,30,0,3,0,15,32,96,82,51,67,14,40,52,28,10,58,37,0,0,2,26,46,70,6,20,69,59,100,93,28,4,92,59,48,0,0,49,0,14,81,0,91,71,0,94,48,41,47,0,8,96,12,0,66,7,0,0,51,77,99,17,62,7,89,78,0,0,9,61,55,0,45,14,0,32,0,0,0,0,38,48,42,31,3,87,29,37,0,54,16,19,28,41,40,43,84,46,74,63,54,80,49,0,22,64,57,0,0,22,0,76,36,61,0,88,39,20,0,46,19,87,91,83,67,59,69,89,15,95,89,76,63,0,30,0,23,99,53,94,31,0,2,13,71,85,80,0,22,63,0,0,43,19,29,5,35,50,90,0,67,0,9,19,0,0,61,97,70,39,0,36,0,79,0,0,36,12,29,24,79,89,29,22,94,64,82,25,3,40,74,27,0,0,5,0,0,20,18,99,7,78,61,1,90,36,1,36,29,2,71,0,0,24,3,68,0,0,41,0,59,34,0,94,43,52,0,0,59,78,0,88,0,85,0,29,14,0,55,32,78,0,0,20,73,63,50,80,55,26,97,8,0,70,16,0,4,15,0,95,0,93,38,80,27,50,16,0,59,0,75,76,51,0,82,58,61,46,21,17,3,56,0,48,27,96,1,0,0,29,0,30,3,24,0,21,84,43,36,88,84,5,92,0,46,70,78,41,52,0,37,97,11,0,24,4,14,22,95,0,32,73,65,86,47,17,0,27,87,99,86,82,22,84,34,22,70,0,95,13,68,82,10,51,27,1,72,90,57,64,18,0,71,48,59,63,15,63,98,35,17,46,57,71,70,0,34,0,80,52,0,59,0,0,0,15,47,61,43,99,96,6,78,94,77,30,0,81,67,58,78,68,67,85,0,0,0,74,0,21,0
88,23,31,6,54,3,0,49,41,81,16,4,12,0,30,100,99,8,91,100,97,30,73,68,17,0,9,23,86,10,23,45,24,80,35,98,52,94,38,64,85,19,59,81,0,29,94,70,90,13,0,91,100,95,74,23,96,67,55,50,91,30,0,0,44,33,1,60,58,100,52,28,91,29,59,2,41,7,71,28,95,27,74,53,39,24,48,42,100,23,19,76,48,58,46,84,75,52,40,18,37,0,3,61,41,84,53,10,5,25,0,66,7,71,62,0,34,60,65,22,16,22,8,25,54,6,27,25,0,33,69,76,35,0,75,45,65,0,54,30,100,22,84,33,67,0,95,55,80,0,10,72,54,2,46,63,55,34,2,58,31,31,0,48,25,86,47,76,22,22,53,0,61,20,84,19,5,70,75,49,72,18,36,52,0,50,35,50,54,7,6,11,61,74,39,30,67,0,6,64,27,1,81,52,44,89,0,0,48,29,78,66,55,69,37,68,46,35,66,25,29,69,84,22,58,98,53,2,8,64,79,91,87,47,18,45,49,8,65,96,7,33,60,59,69,60,0,91,5,8,56,79,67,44,8,85,76,89,76,22,57,85,8,98,0,6,69,0,5,53,75,0,42,63,59,91,7,69,0,68,91,37,45,0,37,61,12,9,30,74,6,38,9,67,3,60,89,91,94,0,10,69,48,60,81,4,40,48,73,28,87,57,76,100,82,2,15,54,0,68,52,19,68,14,4,0,60,21,59,0,46,21,68,44,32,32,84,33,14,26,65,94,0,82,70,28,57,75,73,98,94,53,42,81,66,16,9,97,29,33,0,59,28,14,0,28,43,90,79,7,81,60,82,0,57,36,76,8,65,71,31,25,100,37,0,0,15,52,15,49,88,72,91,99,74,81,79,36,37,37,81,25,56,91,24,65,42,23,69,35,32,51,69,97,92,19,16,10,65,8,72,98,100,67,46,83,16,78,95,49,74,62,0,54,45,45,15,20,33,63,32,0,78,82,21,100,78,35,81,63,21,17,8,78,89,90,98,63,24,33,8,18,1,36,14,19,29,97,29,47,95,65,41,94,58,85,56,42,30,93,93,4,87,0,67,62,53,35,16,85,34,25,17,18,39,91,96,43,38,73
